Khan	 11640 1610 73581 21603 23134 80706 70235 99201 80706 19298 23134 2717 59805 80706 91729 70235 80727 98828 2717 20485 70235 1610 5363 51774 91090 51362 72336 97145 51774 55249 70837 91729 62168 84203 2717 73750 19786 71351 35952 19298 37524 81181 9240 23134 37524 21603 97145 51362 19539 99201 19539 5363 9240 38902 80727 59805 72336 119 16082 23134 70235 68395 81181 17743
Kidd	 22064 81868 73559 19473 81868 23779 45935 34806 84957 47148 81868 12325 94325 26754 23779 39802 52649 74053 34806 26754 31137 39328 23779 68637 63142 73559 73559 56615 42960 73559 52649 86465 51134 31137 80791 84044 31137 80791 51430 52649 22064 13967 19473 45817 86465 73559 3074 84957 94325 45935 1527 93715 19473 26754 77297 23656 93715 12325 39883 42960 33955 75803 26754 33955 89048 63142 80791 51430 95963 51134 93715
Kim	 50601 95941 35730 29338 66907 58936 23812 26352 39282 26352 47619 48707 43624 68961 38883 5234 88285 87270 35666 98833 83314 54077 49052 58256 98890 35730 95941 28969 76639 55989 43624 27003 88285 66907 44697 44697 35666 29635 92676 89508 35666 13352 86073 70034 28969 86585 29635 27003 88011 43624 5234 54077 1524 29338 36686 70034 88011 5234 35666 15771 89508 73439 34983 26352 86585 35730 73439 23812 89508 87270 23812 88011 88011 95941 35666 35730 58256 26352 2099 43036 66907 87270 98890
King	 18105 63309 77588 63309 67401 73460 11132 63309 25253 46285 27400 57856 9099 63309 58335 57027 56992 57027 63391 87730 66961 95609 61627 77588 56992 13006 68686 51975 85237 67401 59730 69456 98365 61832 63391 56992 50041 67401 23560 75305 61627 4585 49149 58709 61627 58335 9099 57856 58335 58335 59730 27400 92960 67401 49149 63391 85633 59730 61832 25253 25253 25253 59730 31805 90081 4585 45020
Kirby	 12965 37171 87152 14907 81778 85999 2450 65937 90669 73380 2739 6435 37467 90115 87152 89961 80185 71150 34587 97965 73380 38246 37467 90115 14907 38246 80185 65344 37171 25456 54457 73380 89961 44437 65937 90115 2450 95905 12965 38246 90115 38316 78960 95905 77231 58163 71252 77231 38316 37171 59750 62553 21 81778 21 27614 90115 71150 2739 54457 71252 28967 38316 66695 90669 59750 85999 38246 73380 37171 10646 10646 2450 87152 97965 85999 62553
Kirk	 95672 94124 49559 51858 78372 75769 73573 79039 13279 91038 91038 99729 14735 94124 75769 57355 54285 88161 88161 67269 85983 71094 49642 36307 41598 14735 30014 95672 37532 52479 73573 49642 90210 83421 70179 92790 86512 90210 72482 45405 2625 90210 2625 49559 94124 55088 25900 31287 10624 55088 49642 30014 79563 13279 36307 55088 45405 30014
Klein	 2777 50059 31300 12564 19796 51270 90147 12564 90147 2078 93139 91253 2918 71523 88530 7956 28431 12564 2777 5449 71576 7813 55272 90147 45854 55272 29797 7956 22548 72179 14430 45854 99183 2918 2918 2078 32867 72179 36045 32339 36045 12564 94803 85692 56257 14430 91253 71576 19796 88530 56257 71523 99140 2078 71576 7956 7956 25704 50059 71576 75384 55272 69813 50059 32339 78788 7956 32358 28431 12564 89670 11085 36045 36045 72179 43779 94803 58926 69813 71576 76868 99140 46355 22548 36045 11085 32358 2777 92220 25315 99183 29797
Kline	 53076 37520 13708 51132 24745 12102 63956 58265 70769 44092 52024 43895 53076 95313 66876 49787 23155 33122 81563 58265 49787 12767 91118 48625 24745 40568 58265 12917 81633 43895 92041 12917 6872 12102 13708 11863 33122 6872 73640 96687 99346 48794 96687 46239 95313 16508 40568 7405 75440 75440 28170 37520 7405 46239 24745 16743 9237 81563 51132 19033 48794 63956 42805 51132 79396 58265 74752 97339 23155 42805 53076 66876 97825 44092
Knapp	 55136 3691 64338 76203 96030 7259 47175 32265 3691 46804 83953 32265 58204 88135 96030 88135 80063 3944 79325 56205 16917 59217 46804 28714 54244 88135 88135 64338 11386 59217 76203 11386 7259 32479 3691 56205 59217 65142 76203 55136 465 76203 3691 45091 55560 38419 61376 47323 79325 19050 25875 16917 38419 32479 56205 16917 6962 41213 54244 10245 96030 38419 47175 60073 3691 65142 10245 11386 79325 9720 28714
Knight	 9995 5756 54814 72939 37043 98973 77677 37043 2437 86361 14303 98973 80548 75743 21149 61270 63759 98973 77831 75828 93307 5756 63791 59603 63979 55448 20077 61270 34962 19040 72300 75743 60407 63725 72939 17951 90075 72910 37043 75743 63979 5756 90075 17072 1042 69995 17951 15846 96107 77831 19040
Knox	 48945 48172 55504 9279 41120 30115 90656 99316 52854 52305 95737 27439 16867 38592 16867 85843 28820 20365 28231 48945 52305 54127 35884 45094 57001 28231 21045 19159 54127 9279 48945 28820 55504 88769 21734 75719 12273 30747 49546 95737 60560 29782 20365 21045 85843 9279 35929 6159 30306 19159 6159 38592 6159 19159 28231 35929 19159 30747 57001 92900 20193 75175 20193 68162 52305 19159 20365 28820 85843
Koch	 57998 57998 5172 13758 88320 96198 6876 96082 83623 30505 55459 77961 99086 6104 5172 6876 50064 77961 77961 20916 23605 81334 81842 83623 13758 53050 72207 13758 88320 87681 20916 68376 23605 96198 51601 13758 33426 83623 99086 7928 8568 76847 81842 72207 52955 88320 30505 77053 41204 77961 83623 86350 57998 55459 83623 33426 86350 46614 57998 99086 73001 37372 27424 18623 6104 24223 13758 8568 59402 5122 52955 6104 77961 88320 77961 81334 45033
Kramer	 63058 47930 1108 57173 54073 57173 1108 40745 63913 41243 91208 53 80337 34386 50401 14084 14084 66054 50401 92820 58477 62711 36193 51670 59930 36193 23857 11509 66054 21265 63058 18316 44973 63058 59930 77312 39424 63913 57173 61266 40745 36193 41243 5825 66054 52889 2991 41243 81483 51670 23857 62711 5825 91208 28221 5825 57173 60290 39424 39424 39424 77312 57173 36193 1108 11509 77312 80205 81861 71440 2338 63913 63045
Krause	 67193 24727 44610 60301 2303 78197 33209 78665 39848 18087 84729 33209 41927 39848 39848 76077 56673 62347 97694 36211 2303 33209 79922 60779 44610 46382 5764 60779 6520 67193 6520 87790 18087 59190 56475 8857 29689 29689 88827 60301 62347 97694 12994 88021 60301 46382 67193 36211 88021 59190 67193 2469 39848 39638 56673 29974 68052 12994
Krueger	 57785 79352 13061 76299 95781 78443 88055 44913 26414 88055 88055 654 53192 17359 64891 96217 69970 79340 11831 66744 654 64891 66744 62670 13061 79352 42145 97854 78443 10200 88698 59862 69970 62670 75559 77399 96571 75559 17359 17841 69630 654 69630 64891 78443 13061 62219 84162 76299 69970 13061 4135 88055 62219 17841 64891 64891 13061 97854 79352 76299 69970 64891 56287 56287 99410 69970 95781 66744 79352 654 99410 78918 78443 37717 40156
Lam	 32438 32438 89426 7411 19216 14408 24995 26993 88737 12226 12226 61489 93304 89426 98302 19216 22416 36157 71047 89407 75266 89407 14408 17619 78361 26993 71047 23372 54365 80528 89426 54161 26993 69491 23372 98302 32438 50812 28642 32438 94812 60782 97767 30659 24995 54365 89407 28642 61579 7411 54161 26993 69491 23372 98302 58524 12226 50812 22416 69491 54365 98302 58524 14408 78361 3205 80528 32438 24995
Lamb	 4658 33709 48313 14742 7492 10066 11174 14742 18744 10052 50649 7291 48669 73559 93751 72236 52596 65705 95394 34364 82553 93872 59666 73559 79378 3022 15707 11238 37373 7291 34364 15521 15707 7492 48669 84203 15707 37373 20367 95394 37373 37823 33709 88615 92187 36314 37823 93872 14157 33709 72236 3022 10052 3022 92187 4616 4658 15521 36194 28585 27430 82553 23443 95394
Lambert	 18973 61706 30822 52245 67196 72998 88082 60974 81016 17190 97319 14935 59953 81310 61706 30328 18008 94806 72998 1098 19933 25424 7854 26334 52245 59953 61706 12765 14935 25424 55470 24556 88082 14935 80211 72998 9204 52245 53548 63756 81682 30955 81310 34201 25424 90859 45245 90859 84479 61706 61706 55470 79143 17609 90178 67196 60974 58176 30822 4716 12765 90178 52245 34201 63756 81016
Landry	 45428 73496 30743 82131 38938 88799 38426 87017 38426 75368 51892 43364 32499 51892 82131 30037 15770 92097 13051 92097 82593 65420 73496 13051 75603 15716 45428 1187 93201 65420 27344 47669 26858 15611 82131 13051 15611 45428 75368 52947 76966 73496 30743 43364 28437 15611 93201 93221 93221 73496 15716 83774 96055 89925 96055 6597 92097 26858 93841 93221 29791 59576 75368 93221 75368 32499 38938
Lane	 35320 50809 2678 23206 26278 26535 95782 98457 97796 21453 39005 62808 26535 39250 35320 33083 80858 42651 9927 54262 42578 34492 26176 56032 33350 76539 56032 19194 58171 98457 70254 26278 53195 3850 61798 56032 80858 61798 54044 23206 19194 33083 9927 97796 56032 98457 81945 39005 39005 53195 8961 54044 88644 54262 23206 77252 99614 93374 7674 98457 9637 77252 87917 80858 87917 62808 46436 81945 54405 39250 65648 80858 99614 26176 97796 42651 7674 95782 8961 95782 17905 80858 26176 62808 26278 56032 34492 19194 61798 62808
Lang	 68640 62626 22569 62737 59785 18220 64962 86038 44583 91903 88442 65942 62626 74834 47952 92206 24826 64962 64755 5670 91903 44583 44882 36097 77096 47952 30870 30870 36097 30870 56764 91903 77096 73115 12820 73115 37339 62737 90572 59785 62626 64962 17783 17453 90572 44882 30870 92206 36097 48152 62737 64607 40296 7714 44583 46193 22569 2396 37339 24826 90572 24826 18220 30870 88442 68640 86038 68640 93922 64962 7714 2396 15696 88442 11399 37984 5711 47952 64607 29429 66236 64759 11399 64962 63242 93922 62626 77096 64607 30870 46193 93922 74834 48152 17453 66236 91903 5670
Lara	 89387 25989 91162 14181 42789 19658 27000 72057 76327 19658 81049 44905 50321 4959 42789 42323 18957 44905 77714 83599 24177 99483 36247 79279 50321 50973 27000 43866 37336 37336 27000 44905 37336 79279 58572 89504 4959 72057 84130 36247 18957 25989 42323 27000 37336 24177 27344 84130 79279 99040 77714 77707 99483 84130 43464 79279 13660 14181 44905
Larsen	 50771 13959 50771 83902 9385 64118 9208 13850 11840 99671 64118 11840 33862 61890 11840 77228 13959 2280 15708 19759 15778 96091 39968 72459 77532 15670 77532 15670 96091 94646 64118 53769 62314 28333 50771 40372 13959 72459 1349 83817 50771 28333 17415 1349 13959 62314 15778 34842 28333 2280 99671 50771 28333 66169 28333 64118 50771 28333 28333 61890 11840 19759 72459 72459 61890 28333 4589 53769 40372 88161 83902 9208 26162 1349 11652 27831 96091 88161 2280 2022 43944 27831 10064 11840 15670 53769 90881 15638 13850 39968 26162 4589 11652 19759 4589 56695 83902 11840 19759 83472 56695 1349 1349 15638 94646 66169 61890 88161 15638 99671 11652 11840 11840
Larson	 29407 86924 11957 63791 49896 29407 16500 33462 82603 11836 67094 11449 52841 60077 91743 38273 11449 33462 51542 77024 77754 76394 77754 16500 11836 58851 16851 35024 49896 80093 60589 22650 9268 13684 51542 5214 9268 63791 80093 13684 11957 90978 52841 55460 89977 86924 80093 65403 50682 89977 43735 81207 77024 33462 33462 50682 38273 56985 11836 41726 56985 41726 35024 84608 13227 51542 33067 23413 35883 49896 89977 36634 23413 77754 11449 81207 65403 60589 20791 41726 41726 81207 43735 62199 16851 41726
Lawrence	 29294 4057 12396 84764 48933 82447 92179 4057 87667 48933 12396 71113 83372 41687 74013 58226 34518 73683 29537 53814 27966 74035 29331 33871 1349 73683 29537 82447 29294 77110 97935 87667 9801 97935 80382 27966 58226 49003 41104 58226 12396 80145 93035 49003 48933 72578 80145 13505 17564 51037 16722 51037 92179 74013 21434 97935 27966 49003 29537 84764 33871 80145 80145 29331 90194 83372 27966 52284 98351 97935 98351 41687 12396 27614 83372 71113 8044 83372
Lawson	 1408 43159 3982 63374 69364 92433 98976 18499 76716 92433 85329 53696 83722 61722 58567 63373 82671 53696 1408 94968 69364 58567 91430 18499 62384 24379 46719 43159 75532 43465 99446 62301 2488 1408 65711 53646 63374 31451 2488 24379 62384 14965 42756 68791 79579 82671 31451 2488 31451 52995 43465 31479 94205 98176 28204 75532 99743 58567 76146 3982 3982 3982 28204 76146 63374 75506 24379 99743 68791
Le	 86748 99756 83559 18889 37986 68234 20894 42120 83966 29392 79019 3543 83212 36522 65493 74379 11282 72052 99980 43458 68234 91594 47027 43458 29392 57378 31448 1433 98212 68234 65386 36868 14389 29392 41441 41441 38435 98212 14389 83966 67967 47027 57378 36868 26806 20894 18889 79019 67967 10643 31448 98212 67967 79019 20988 99756 65386 83559 99980 56933 67967 74379 42120 64091 35517 32571 36868 72154
Leach	 37621 35892 10798 87089 10798 88935 35892 29079 1218 14688 26022 73574 70127 94640 60512 29079 72669 94640 61277 90845 10798 83546 65480 73474 90845 70462 71264 26022 73474 61342 87089 10798 84220 81057 95724 48220 34315 61277 242 77646 81057 19459 14688 11636 40204 70462 72669 98876 10798 60088 37621 26022 60512
Leblanc	 69824 64752 70794 64723 34322 99008 57565 28140 4274 53119 28140 15577 43268 68290 33661 49682 14485 78408 9621 6022 28140 52692 99008 58524 67114 99008 43502 97163 70794 21783 93797 64723 9621 1222 128 98593 23917 16030 99008 65555 70794 68290 72447 93797 14485 1222 19718 16030 64752 76352 15577 23917 9621 70794 1091 21551 22744 76352 69824 58524 21551 90539 13644 43268 28140 44806 78408 33661 97163 14485 33661 33661 15577 99008 57565 16030
Lee	 37144 49356 83314 57523 58822 88526 95497 77099 37144 36468 211 73154 16753 88526 49356 77099 37144 77064 81118 95497 70254 31472 85506 73154 79611 45149 88076 36051 49410 211 211 86113 95497 85506 16753 57523 16753 14604 53080 8608 67765 10133 49356 71818 81118 11111 81118 211 83314 31472 4224 58822 79611 9980 86113 8608 31472 70254 88526 12571 8608 37144 88076 11111 95497 87442 83314 6373 71818 76700 95057 49356 73154 1347 77064 14604 53080 9980 6373 66157 88526 45149 49356 73154 95497 66157 49356 37144 70254 87442 79611 86113 77064 31472 6373 95497 1347 88076 12571 95057 211 8608 31472 67765 12571 12571 68046
Leon	 17003 95513 20354 39753 96746 85085 16008 70333 88367 66374 14722 70333 14722 11323 49543 99420 74312 92252 11323 94961 91777 74648 96746 71522 14722 95513 16008 89196 20354 95513 26564 96746 85085 10433 11323 65306 69118 65306 42938 36411 66058 62579 10727 78394 11093 85085 5467 99420 44442 16008 89196 42938 65306 49543 8851 26564 71522 39753 49543 94961 16008 49543 11323 5467 82916
Leonard	 5079 61838 34211 89010 70463 28850 14662 1887 4281 33933 98376 67908 83418 98376 90111 70463 12030 89010 11870 14662 4736 98376 16332 56507 5079 1314 90111 14662 84638 38671 4281 83418 94519 93269 4281 1314 28980 83418 56507 34211 14327 86949 4281 56507 12473 33284 16332 38671 34211 33284 67415 61838 44867 86949 79874 67908 25629 47409 89010 4281 94519 34211 49551 67415 49551 44492 55661 18779 55661 79874 55661 83418 65002 28980 72943 28850 70463 91382 44949 6456 4281
Lester	 96831 33927 9565 39818 39818 9565 85845 39818 7710 50289 53247 46575 84065 36602 84065 53247 51569 76687 7710 85845 15519 46575 60614 84065 2796 94721 76806 44953 9565 5255 51569 31065 84115 83743 18401 66657 10782 25135 2796 10782 84115 65657 33927 73429 47142 96831 94721 47142 57874 17447 39818 9550 53504 25124 51569 13158
Levine	 73602 78211 32116 75331 65155 13966 45693 75331 75331 95742 12873 70548 63443 37467 53638 46629 77729 77046 12147 65155 49993 13966 8007 78651 13966 93237 75331 74756 13966 75331 22248 98288 40830 12909 33972 4524 53187 37996 77046 53638 4524 11387 77046 74756 47619 63443 92314 11387 77729 45693 98288 93026 27431 63443 92314 66687 37467 632 33972 40830 81968 65155 65155 95742 84796 27431 84796 12873 63443 74756 84796 95742 87248 49993 47619 81968
Levy	 82679 94578 30 82141 17968 4288 88828 14205 91550 5620 90107 30 51334 20581 6506 28733 51334 26009 66485 83882 20523 87745 83882 41173 93638 59572 20523 5620 85652 20581 66343 40425 43523 28733 43523 83882 41173 20523 94578 98151 6506 46751 93935 30 70665 94578 5298 18827 4127 88828 90107 29158 94578 82679 20523 12162 20523 11970 51334 11970 28733 59572 28329 22702 46751 22702 41228 17968 11970 14205 30 78807 87745 40425 40789 40789 43523 41228 94578 93935 20523 632 93935 17667 34559 91550 93935 70665 28733 93638 11970 40425 28329 40425
Lewis	 61026 88693 14354 84604 96474 71097 96187 93674 84221 93674 43615 91052 47007 97345 84221 26207 87241 54209 23669 19175 3945 65953 39017 9652 39190 65953 37883 15491 32616 71097 96474 10396 47736 93674 84604 88640 38601 71097 1934 80286 99747 43289 84221 22752 23669 54209 3945 81405 54209 84221 81405 80286 87241 93674 38601 47736 66990 65953 14354 30553 10396 80286 96187 96187 88640 61026 9652 87799 99747 84221 1934 25055 61026 23669 15491 22326 39017 30553 48466 37883 19175 9652
Li	 75729 31930 70427 26186 26186 33437 68022 99288 9271 55017 82237 75729 67492 86034 56585 2181 29831 73989 79609 9091 82237 93953 86034 70427 1812 28595 54891 68324 48852 77229 1812 13565 29831 31930 28595 56585 56585 65037 28595 89632 52827 55017 61761 99288 19998 89632 68074 31930 52827 54891 77229 99067 99067 68074 67492 73989 19998 70427 56585 78736 55017 32679 32951
Lin	 31982 29016 50162 15956 29016 1140 42228 22509 2780 15338 55995 67432 51260 30608 79236 88237 12230 76053 31982 86769 33451 64588 8596 52478 79236 67432 8596 51454 88895 7719 15956 86769 44746 90276 86313 79236 51454 55995 42228 57442 21447 40362 79236 74819 12230 20878 21447 22509 23328 31982 29565 40362 52478 76053 23328 15956 30608 1140 79236 66878 55995 90276 76053 29016
Lindsey	 49517 91798 68021 39076 15628 24107 37781 12127 56387 29609 8413 68021 18661 50482 23498 77610 97790 37781 17596 21791 19424 12127 25310 15784 25310 72331 21791 77610 76211 72331 89494 25310 97195 76211 72331 78984 15628 72331 71807 39853 25219 60704 81158 72331 56387 60430 50482 31369 82458 7341 37781 28070 31369 34882 17596 76211 99476 56387 76656 25219 25310 50482 39853 91798 8413 12127 72331 49692 46299
Little	 41557 20347 13820 31959 65918 60591 79739 44344 5017 38444 77599 44344 79739 82830 44367 70783 97455 39272 23419 77599 20347 87366 41557 44390 70783 87366 44396 71418 5218 22911 20347 71658 73971 41557 97455 31959 31441 71658 67080 44367 73971 44390 59046 42611 97455 31441 31959 60238 47138 70783 82830 38444 77599 59046 42611 31959 97455 60591 22911 44367 70783 22911 70783 71418 22911 2381 55472 24712 65918 70783 71418 65918 71658 71418 87366 39272 70783 59046 31441 23419 87366 79739
Liu	 19519 79229 19807 31974 23399 20309 70648 71670 70606 7869 18945 63408 6056 63826 43397 46798 43397 92374 70297 79229 37102 70297 7642 63826 87751 18945 15154 70606 79229 79229 20309 87751 79229 92374 7642 77240 53186 15154 96678 46995 63826 70648 612 79229 46320 46798 79229 7642 5190 63826 43397 38652 77240 19519 58735 77240 85536 2421 77240 77240 92374 63096 46995 15583 5190 63096 63826 37102 22164 5190 6056 70297 70758 20309 70297 2421
Livingston	 28 36344 46554 46554 44792 21824 97321 61751 20853 40426 64854 65389 43570 25566 7341 10369 89040 44792 44792 85199 87730 89040 70328 64854 25566 91268 24091 30050 31783 28 36894 20853 97321 34205 9529 15071 698 49808 58550 12816 25566 20853 98455 28 74816 7341 15071 85113 7341 85113 98852 7341 58550 27461 87730 698 36344 64640 85946 12816 10369
Lloyd	 64376 23100 40629 75285 40629 5784 13010 890 33360 5784 38683 20835 20835 32513 39017 39614 20835 71009 19207 890 64376 47737 96969 890 31595 890 30052 35690 19207 56822 13010 84499 86863 40629 56822 71173 35690 16928 71173 52808 96969 45997 890 76177 9438 71009 32513 75285 25632 45997 16928 35427 64716 63737 67833 76177 58932 64376 67833 16928 19207 56822 47737 39614 84499 64376 71173 19207 58642 34238 71173 32931 71009 890 39614 35690 23100 27 75285 45997 30052 58932 33360 31595 58642 19207 63737
Logan	 28703 44195 7463 71738 25000 5975 16332 31138 94099 15283 77449 76453 65860 20241 486 97374 41384 44632 95073 73218 16332 87148 10111 38670 41355 41384 44912 62145 73154 77449 36464 41384 44195 87148 31138 22785 70982 20241 89522 73218 13476 32344 20241 46720 76453 13476 1038 16173 62145 34007 73218 36464 76453 71738 96932 15288 10111 486 97374 10616 75196 91201 41087 16173 25000 75196 65860 13476 22785 34007 75196 54253 76453 3669 41384 69612 32344 71891 82409 15288 97374 38670 62145 3669 41384 13476 95073 25000 75196 25000 41355 84866 70982 77449 34007 87148 97374 94099 34007
Long	 12314 90405 92690 23243 48729 30775 86881 50763 18044 38793 53963 91733 52127 12314 44316 40273 25299 20585 51029 16653 29690 35572 12314 86168 62057 51768 35572 53691 35572 18044 91733 66461 48729 86168 7951 36250 99335 99335 36474 91733 66461 30150 23243 50763 22363 44316 13596 35572 96330 92690 42567 62057 53691 56965 38793 40273 7951 7951 45220 20585 13596 30775 52127 53963 44316 92690 99335 57447 86168 91733 20585 84426 92690 20585 73654 57447
Lopez	 40959 98186 40600 35376 88737 40959 64110 78859 81367 99443 22440 18477 75620 40914 64110 78859 88616 94360 44379 81367 58225 21927 50424 68434 50424 58733 13318 80358 98186 50424 22440 78859 78859 4180 5780 51898 78865 78865 39097 78859 75620 35376 40914 3951 87546 64110 3951 99443 85171 88737 87168 44379 77679 64110 40600 4180 81367 39097 88737 73297 68434 18477 64110 99443 40914 56747
Love	 24457 71438 56495 36711 19769 52991 71438 91059 9564 19392 24457 74952 20772 99304 52991 73119 2817 67681 9564 20214 74952 91059 11130 75158 10963 92081 32514 62356 88386 92081 2680 7113 69317 10131 66260 14416 62356 41383 56495 20214 62356 36711 19392 21952 92081 2817 20214 62356 75158 34584 2680 66260 9564 93792 74952 53240 47256 73119 2817 32514 40588 69317 40588 2680 2817 86577 37689 56495 39003 75158 26417 2680 20772 27950 25302 72498 82016 47256 92081 19769 32514 39003 37689 20772 49231 52991 36711
Lowe	 62427 96959 12039 85750 62427 3871 86433 65254 95294 38030 47970 21321 95554 17965 14034 62427 22633 29676 32344 18522 52896 47891 19770 95366 95366 99201 14606 43385 19770 95554 86433 51722 52896 32344 34277 29676 95554 72242 32344 65637 96347 72242 47891 19770 12039 10836 22719 65637 30444 22550 50318 47970 1862 74426 44763
Lowery	 22865 31595 60350 59658 48256 76843 54974 82088 93198 67708 21049 58126 91853 40711 52833 71870 22865 34828 28743 12018 96726 2471 22865 7674 65315 82088 43439 34828 64019 39251 33913 82088 21049 68450 60350 31901 34828 24352 48256 65315 43439 21049 24094 28743 64019 45804 40711 13421 52833 3526 43439 52833 39251 79019 26670 53219 76843 59658 58126 3526 59658 24352 65315 24352 24352 71870 46908 36416 58126 57202 2471 39251 54974 93198 96561 52833 34828 39251 26670 69660 57101 69660
Lozano	 96332 48225 77826 43197 77826 77774 46322 77774 77774 15780 85887 78830 61826 10089 8989 12692 46322 8433 8033 8607 47524 89694 43739 12852 50069 12852 79397 46322 46252 36823 63469 21163 96332 1177 12852 21163 50069 48225 50069 3787 12852 50069 61826 67453 15780 67453 8989 10089 22712 79397 34441 10089
Lucas	 91803 22457 30168 58409 90866 67040 74004 83514 22205 67040 48035 31511 89073 65921 47604 40752 79089 47430 47604 30168 84604 91186 91803 10296 27899 31914 90866 83514 43401 66950 41816 22205 9990 30168 84604 31481 30168 91803 48035 31511 59180 26493 10296 56558 30827 86243 30827 74004 59180 4929 50635 58603 86243 10296 30827 47430 46739 9990 30827 40752 80513 46739 40752 90815 56558
Lucero	 66339 66339 67949 3173 97283 19117 58459 56299 53106 42107 71251 75221 43645 67949 24021 65847 56299 53106 27175 24021 80221 88088 71251 53106 60024 60024 31017 28517 53106 87200 58459 83410 55696 42107 96179 68471 24021 32912 58459 55696 43645 66339 61 65943 75221 50807 66339 32912 3173 65943 50807 24021 58459 64115 9417 19117 83410 58672 58459 15924
Luna	 25313 59631 84277 36850 83098 68616 52547 33746 63693 84456 4003 38250 36850 43831 74907 517 75888 11658 25385 68616 83098 56633 20997 30982 18281 36850 84277 68616 11658 55245 75888 9478 63693 3750 4872 78600 25313 75888 99205 83098 25313 4003 5423 67935 52547 75888 74907 68616 55245 23470 83098 67935 56633 74907 41743 63693 59631 76412 11658 99989 55245 56633 18281 38250 18602 99205 4896 3750 56633 75888 71713
Lutz	 60584 56321 33662 8553 33662 30655 86993 86133 16014 19074 81491 43634 54672 72651 60584 94942 39681 18094 56321 18094 76498 8553 19074 60584 93771 72651 39681 4921 19074 9731 8553 16014 16014 43634 19173 86366 40281 91367 2954 86993 74891 56908 3887 86993 86133 94852 94852 81491 18772 72651 31631 18772 39681 19173 18772 86993 19074 56908 10951 52992 94852 39681 10951 3887 39681 8553 9738 72651 81491 78326 18772 19074 62098 54672 8553 63044 36684 13380 10951 86133 58103 52992 4921 3887 19173 62098 78326 3887 58103 19173 62098 3887 76339 43634 91956 93771 72651 91944 78326 19074
Lynch	 61175 80823 91912 24520 92077 2384 6150 2384 39877 46775 11198 53524 90519 81753 85967 22259 80823 46775 74649 7645 85967 90519 11421 80823 6088 81753 6088 98201 30454 91912 10867 11421 35865 98201 11421 72069 90519 98201 30454 22259 85967 11421 72069 30454 14254 50645 50645 22628 11198 89542 39877 61175 74649 2384 13702 53524 91912 11421 22628 14254 38144 72672 85967 2384 93323 92077 41046 41046 55516 24520 74649 43192 91912 2384 85967 92077 46775 91912 60515 22628 60515 53524 91912 90519 40088 14254 55516 61175
Lynn	 45302 35143 33270 36290 27146 79054 7178 97247 72498 79054 11570 73597 14230 61132 67705 25856 50785 61132 33270 50785 36671 53421 4519 61132 72498 79080 50785 57020 77207 97247 47349 32800 55048 28032 73597 28032 35143 23524 97247 36290 88761 63167 36671 32800 63167 56599 7178 57020 39441 73597 47349 45078 56599 27146 77207 66977 23524
Lyons	 40039 70157 28511 58720 46323 80891 41902 26018 28511 77160 73819 75246 23777 26018 7126 95694 75246 15296 58720 63687 85229 43988 88200 87686 52087 97739 46660 87686 28010 59811 46660 93613 49774 60661 15021 46819 70157 85229 46660 15074 70157 15021 62988 77160 80891 15074 6892 40039 60661 93613 50521 17634 60661 95694 21808 75246 60661 46323 97739 46660 28010 7126 63687 85229 49774 30190 15074 28010
Macdonald	 35109 31902 77634 26869 76631 11816 60473 25244 99401 58791 72592 72592 94008 6504 62978 30465 60473 84666 83010 11816 26192 58791 39823 1250 19714 55044 74798 94085 26869 68381 30465 58759 84666 76631 60473 68381 67416 97298 1250 94008 60473 99749 68381 67416 39823 67416 67416 94085 6504 99401 56104 86422 35982 92964 35109 99401 22893 82458 36189 19102 19102 6504 74798
Macias	 26739 99092 99092 8658 35572 92835 92096 37246 8726 57197 67661 43653 4203 67661 21516 86118 5727 75976 22583 92693 43653 5727 16603 79375 26739 84132 90418 16603 80967 92096 86118 64893 67661 92096 82654 72613 4203 81404 34878 80115 67386 32588 93444 82654 11707 51306 93444 68754 80115 82654 11707 16603 64893 92693 79375 92835 28210 13217 92835 34600 32588 86118 86118 45760 45760 45760 34878 42607 36418 80115 92693 68754 80967 82654 86118
Mack	 92772 19786 53222 56630 54378 92696 81294 70640 41315 34725 67422 75174 31311 55937 23696 54378 75409 65383 96736 99229 90133 99253 70513 24611 70640 70018 99253 66451 53222 75174 72547 55937 66451 24715 34725 98509 24715 33202 14276 19786 4121 54378 4121 33202 70018 62763 31311 35666 24992 34725 75174 81361 24992 23696 97352 8563 62763 33202 94636 54378 14276 70018 65383
Madden	 42289 99253 35760 3182 23789 82574 55571 74527 11480 55009 83809 19751 82574 55571 57121 77345 55009 67092 16300 89300 71832 77345 77345 77345 57941 89516 49263 42289 89516 57377 25343 89300 82574 72005 74527 65751 24325 57121 55571 57941 63806 55571 57377 66047 63806 2484 92400 44426 57377 12329 12329 71832 77345 57941 66047 3182 77345 3182 3182 33322 23789 2484 61816 3182 44426 23789 69355 24325 55009 83809 12329 89579 67092 65751
Maddox	 87931 88417 59230 48776 13602 91356 19241 87931 27098 8924 35596 72037 8924 46370 27314 70530 10987 35596 81276 67437 47117 3282 27098 47658 54569 10987 55141 31819 60906 26126 931 6119 86936 17882 931 87931 71841 71841 3282 77239 91356 77239 6119 27098 88417 10987 22437 87931 47658 67437 46370 13602 27098 7238 3282 7238 10987 26126 13602 13602 77239 48776 54569 12311 83856 72037 22437 40733
